SC height;SC CG in y direction [% of SC height];Mast mass per height;Mast CG in x direction;Mast additional masses;Wheel distance;Traverse CG in x direction;Traverse mass per length;Traverse additional masses;Maximum acceleration in x direction;Slip time in x direction;Maximum velocity in x direction;Lift CG in x direction [distance to mast CG];Lift mass empty;Load average mass;Maximum acceleration in y direction;Rack length
0.694227534;0.434135454;0.838089688;0.280016925;0.717191412;0.842495384;0.702203988;0.243977315;0.539949865;0.62393277;0.386866241;0.151111694;0.856013892;0.361182586;0.772362212;0.486432361;0.985316756
0.085480724;0.080295824;0.676060333;0.440588585;0.107335722;0.114931528;0.890681522;0.827027322;0.624897403;0.933503436;0.218208838;0.662318758;0.723746105;0.360069946;0.403120565;0.648905167;0.109022891
0.362384563;0.260622159;0.920381216;0.554222941;0.177692455;0.895805293;0.6560619;0.881260043;0.922082926;0.973735101;0.374309553;0.490036493;0.200080037;0.079661465;0.280118388;0.424223185;0.650683123
0.153474855;0.934234528;0.83187901;0.161396542;0.734457145;0.567005335;0.914389603;0.455951456;0.558563189;0.370320807;0.217558514;0.418354459;0.883791534;0.008010279;0.867416076;0.143254835;0.306715027
0.398069736;0.562218505;0.702601023;0.385660452;0.384220317;0.882455358;0.685286527;0.372847255;0.504681081;2.99E-05;0.389896181;0.145552657;0.895523358;0.339428051;0.046903115;0.111419804;0.101188184
0.255954467;0.339623276;0.992476977;0.862031723;0.869475997;0.95199288;0.859449927;0.76239714;0.687985599;0.503219228;0.686971516;0.896328341;0.514140338;0.584658836;0.222065658;0.163706649;0.046555843
0.493671975;0.545880343;0.10432914;0.562842707;0.278954413;0.442751676;0.487036804;0.194708946;0.223178082;0.154468118;0.776590523;0.739419197;0.346387296;0.177935365;0.127278028;0.03483436;0.515555247
0.020895697;0.370535841;0.77690591;0.355957846;0.875721827;0.413727946;0.812152322;0.729813526;0.486096885;0.263466633;0.574672603;0.529990278;0.329357981;0.422603035;0.683505997;0.127954039;0.887785748
0.534795999;0.267437988;0.821896711;0.470703332;0.055263106;0.469963925;0.705144219;0.867781308;0.857627266;0.341534214;0.241606481;0.593854539;0.340342603;0.150051178;0.655911709;0.459443768;0.60991902
0.530032394;0.148757194;0.589005655;0.585542168;0.61136649;0.701559952;0.999575999;0.453497221;0.572213507;0.24489803;0.634213508;0.51390893;0.751525761;0.631360781;0.767967259;0.745977549;0.299434208
0.025105543;0.203298115;0.789768022;0.467933444;0.116631561;0.016509123;0.127695616;0.644499937;0.582934019;0.432078094;0.563614516;0.944119067;0.328101931;0.666032212;0.094823331;0.761661478;0.827744258
0.056345825;0.602084988;0.751358818;0.476851518;0.045997289;0.543238837;0.262591941;0.48388688;0.220087798;0.084582983;0.339445998;0.682010383;0.241006987;0.196837428;0.075609872;0.518104108;0.102331323
0.607211263;0.996596103;0.082372131;0.01954162;0.888085778;0.460265933;0.920317559;0.780943419;0.461625907;0.235621916;0.445674136;0.397890603;0.808523703;0.925029675;0.757221456;0.430178252;0.959068312
0.349444086;0.076889395;0.083654094;0.91326541;0.160593428;0.567561968;0.868484968;0.633459942;0.874938475;0.74146441;0.25479972;0.198269462;0.4618592;0.845129368;0.657951547;0.558960241;0.167167494
0.496902404;0.995154977;0.300613154;0.630512584;0.140620986;0.66626295;0.35784283;0.232374071;0.831091353;0.565947134;0.207804784;0.976728593;0.875190743;0.728639433;0.15287604;0.254471572;0.081657475
0.196361143;0.711172049;0.295854827;0.316922894;0.178488189;0.079866325;0.793167413;0.017725849;0.536835734;0.571392404;0.719816705;0.868741878;0.508555695;0.316227158;0.186927252;0.288329472;0.517090516
0.494679023;0.415976947;0.008180476;0.778711811;0.250265472;0.486734663;0.332880716;0.644754072;0.914063244;0.05909021;0.989853143;0.451288518;0.639848944;0.39791308;0.310047222;0.0745039;0.682595137
0.616904876;0.546237461;0.944019074;0.521940188;0.177319044;0.426426458;0.464214956;0.775822413;0.241135744;0.111310592;0.403975277;0.688602308;0.838951875;0.274993083;0.146253783;0.471634027;0.894806068
0.992305203;0.280123373;0.406426784;0.487583065;0.80962221;0.967035517;0.865787933;0.645139427;0.50278475;0.389580245;0.768174249;0.999906533;0.297874119;0.811556462;0.336037045;0.044793484;0.761403216
0.785435499;0.756107837;0.621940952;0.727561623;0.914560931;0.795176027;0.062794682;0.605536348;0.539119119;0.28958047;0.769573242;0.491646048;0.141381628;0.436260146;0.696065745;0.280621798;0.937533163
0.437814318;0.633704256;0.912714338;0.2318658;0.551546968;0.143752027;0.963241936;0.061801951;0.475324418;0.347424591;0.884850731;0.467469478;0.337611662;0.266783667;0.540596255;0.255513003;0.157700431
0.709715206;0.049956993;0.032078138;0.522851435;0.681819549;0.182319781;0.458937289;0.44361439;0.694585203;0.220626938;0.95443444;0.588006573;0.662956798;0.563830898;0.030634756;0.29661147;0.57380537
0.04873451;0.755538117;0.684557955;0.006818064;0.701421235;0.85085031;0.599983638;0.802868347;0.523069156;0.410307873;0.633825207;0.939258748;0.145859467;0.19028498;0.013386497;0.58356728;0.271208318
0.512315132;0.499177914;0.239559837;0.295820105;0.065739047;0.513699173;0.801974995;0.298951817;0.779731367;0.511521047;0.006240734;0.01353318;0.629365171;0.736266834;0.459190802;0.710793785;0.703466457
0.584669409;0.594214964;0.533937232;0.67936257;0.635825208;0.242887171;0.340090784;0.148573884;0.568081173;0.321414655;0.952299357;0.239957562;0.958321559;0.481961706;0.702904713;0.175965094;0.439832256
0.164344595;0.806628945;0.81676063;0.128824457;0.821177099;0.369267239;0.773798145;0.786129185;0.567357225;0.518927875;0.376354883;0.390980084;0.047354256;0.159246475;0.373689176;0.123600902;0.501814463
0.418095309;0.846378189;0.891873883;0.633356949;0.574663755;0.486869118;0.235785135;0.081166917;0.834606376;0.447059208;0.121719771;0.450955004;0.237080217;0.219010285;0.750628348;0.599895182;0.152269064
0.956232164;0.010725599;0.582299709;0.811318159;0.626762975;0.881097924;0.871363318;0.88695608;0.465691584;0.118986307;0.211208204;0.548868662;0.838049658;0.783886463;0.997154008;0.334558002;0.803988926
0.731475993;0.682766158;0.455692448;0.983937724;0.80535777;0.220306422;0.314107103;0.49185395;0.549408729;0.16372706;0.579955635;0.938489443;0.784734067;0.98615705;0.368975611;0.591353275;0.902492744
0.13643527;0.128215446;0.345600253;0.927072509;0.753358262;0.752055929;0.907036575;0.055784218;0.01558845;0.338145327;0.487705432;0.391292865;0.303187897;0.539568565;0.658224912;0.574584878;0.526062906
0.012199853;0.845653274;0.394916687;0.146020486;0.120363067;0.94211365;0.765756355;0.450554696;0.455474348;0.379072292;0.493487029;0.475809658;0.042174307;0.471461236;0.335945374;0.15262247;0.525154813
0.328964871;0.8117244;0.875193705;0.136696931;0.788043388;0.756801932;0.423589885;0.981701844;0.393897565;0.536401944;0.575975899;0.955004115;0.589925557;0.076607318;0.24585843;0.394964064;0.718389556
0.591210574;0.933748961;0.207866644;0.939957842;0.347325983;0.472512618;0.368390821;0.837797642;0.867552091;0.142462134;0.004340046;0.868098063;0.840961459;0.921253446;0.149675282;0.492054525;0.780915685
0.245197138;0.654349927;0.474502387;0.077755322;0.506594872;0.016149916;0.345983322;0.496580332;0.923523384;0.318616219;0.245003135;0.554272925;0.115494839;0.605540912;0.706365913;0.517874436;0.832485038
0.02982795;0.590903252;0.355407273;0.063464838;0.193281697;0.39196337;0.556512636;0.289227542;0.031532532;0.403573899;0.399078869;0.984980633;0.625324638;0.874355971;0.915982414;0.355566149;0.654851168
0.47310169;0.931517494;0.995594855;0.759289243;0.391493587;0.467818716;0.797527039;0.817175338;0.704719961;0.611948163;0.722296774;0.807885253;0.058875918;0.187105926;0.3232824;0.289718895;0.069173282
0.863376588;0.322448125;0.770072253;0.085982349;0.963633985;0.555930513;0.589911741;0.886187833;0.394168998;0.377100071;0.102935673;0.386061058;0.095816771;0.413875267;0.609458622;0.600645004;0.571934713
0.292014081;0.590285857;0.235145751;0.862321006;0.993795836;0.065839126;0.437588712;0.003336402;0.680595146;0.471424774;0.200044415;0.083730288;0.629126057;0.396860704;0.305746083;0.256709487;0.428849656
0.419059623;0.150416773;0.267928491;0.881478296;0.506784609;0.151702044;0.419401412;0.844772747;0.874209788;0.224853798;0.610361432;0.22095887;0.396664218;0.026925545;0.187552869;0.715589584;0.987622255
0.132743095;0.449939903;0.01725437;0.441880982;0.343245736;0.241285201;0.546497119;0.308194165;0.575264694;0.267400435;0.20545523;0.268584382;0.851298974;0.556690651;0.371364578;0.066251785;0.747016325
0.553546448;0.330200261;0.295451896;0.125513282;0.333440695;0.397581428;0.414623984;0.319962885;0.796680867;0.095083807;0.432544855;0.954382391;0.566007148;0.799879308;0.473299663;0.288581636;0.697883387
0.797453273;0.374427519;0.133228486;0.771910555;0.143470534;0.446924088;0.590305924;0.448811833;0.841711326;0.506225082;0.789911533;0.38543573;0.498196497;0.352316912;0.166138192;0.109652916;0.934573052
0.053945204;0.263988403;0.434133946;0.49163266;0.319539558;0.614210295;0.52462404;0.104383712;0.950882455;0.178440489;0.181762595;0.529040719;0.812982701;0.640565427;0.901835169;0.283668081;0.263326477
0.905766196;0.951240476;0.750084032;0.949674486;0.859005554;0.58991892;0.825600498;0.772646639;0.495340202;0.197779671;0.58251317;0.456456866;0.028167248;0.947025422;0.734518651;0.3291448;0.5862531
0.510465926;0.353042541;0.593563046;0.238547943;0.803446958;0.338387245;0.613681721;0.098739909;0.523790895;0.130251119;0.923383009;0.023221946;0.793320859;0.814210263;0.555714352;0.127658784;0.240166712
0.998880913;0.440699926;0.615285998;0.579337074;0.617023704;0.898126241;0.913026717;0.120377727;0.53751411;0.319511621;0.376209505;0.790790438;0.616979257;0.845794055;0.002585485;0.633006197;0.768466148
0.448384666;0.289366995;0.495849462;0.759877566;0.190506461;0.999657905;0.321775958;0.598109009;0.319859355;0.3094551;0.25847907;0.425276871;0.35613756;0.890514538;0.598112073;0.691254607;0.137560367
0.017001131;0.290193199;0.030820296;0.384579148;0.405847842;0.761931371;0.289974645;0.213267471;0.831729103;0.576213326;0.30903909;0.719675663;0.419129077;0.494020623;0.224571535;0.465054118;0.530184925
0.150191869;0.261429145;0.847253149;0.032803474;0.307207701;0.28203757;0.217280569;0.124844066;0.783426223;0.747253525;0.84468188;0.582043786;0.09213784;0.4637558;0.721360619;0.328131453;0.937122668
0.679089996;0.39767725;0.066450847;0.817136332;0.024705698;0.977414914;0.645751293;0.513407889;0.061948229;0.061271831;0.104052232;0.314629333;0.777066927;0.151403185;0.878727854;0.073512687;0.209168509
0.935626906;0.145819997;0.532418494;0.104979788;0.034019496;0.794233211;0.315595377;0.382013429;0.535544485;0.12300813;0.280779287;0.842874888;0.004253367;0.537335604;0.132905388;0.110421316;0.937201021
0.452823304;0.107530716;0.827031417;0.173283302;0.781661322;0.296760103;0.196465525;0.74909818;0.096705264;0.058971214;0.576470507;0.403317151;0.036949081;0.797531408;0.58938102;0.021839176;0.849444398
0.789128631;0.531092375;0.31690626;0.124099133;0.98736332;0.890709656;0.479673532;0.03572301;0.302757717;0.382284402;0.666789306;0.433367612;0.18527832;0.963933743;0.430230643;0.312629736;0.072212395
0.01898141;0.977280244;0.220225583;0.554898042;0.934267738;0.885787856;0.394448781;0.188904967;0.227530526;0.461621196;0.015721912;0.605396871;0.918773233;0.77976623;0.320880771;0.001007492;0.998791169
0.09900994;0.353953466;0.098295588;0.242458839;0.969789994;0.002424106;0.373310992;0.395010653;0.032824156;0.200037714;0.536015861;0.101436987;0.62096367;0.577095388;0.09800619;0.730786199;0.510130322
0.817111761;0.227910474;0.278684905;0.040711289;0.235116687;0.207618733;0.372421099;0.717831403;0.129827751;0.077901992;0.596115007;0.342583482;0.550387311;0.795734644;0.245855693;0.15826708;0.170381767
0.477363086;0.732978158;0.928922271;0.647159897;0.221468331;0.670573972;0.726222561;0.1274057;0.86288469;0.735110927;0.897544547;0.973809124;0.435559067;0.260812692;0.851580892;0.597133329;0.159859087
0.201086647;0.149856037;0.906394208;0.732214863;0.689727086;0.015602992;0.339481101;0.112187357;0.877091163;0.008718352;0.841269875;0.303226731;0.737475279;0.727081001;0.044042572;0.017453531;0.557764699
0.505421533;0.998262048;0.729756332;0.682919332;0.287641348;0.485489301;0.31264456;0.072906204;0.320103947;0.449324904;0.172459799;0.061309589;0.745049938;0.710846402;0.095702436;0.712417267;0.128754336
0.00576996;0.341778513;0.422328012;0.447957141;0.083600754;0.844204609;0.75648951;0.046701136;0.494996313;0.764646213;0.917650873;0.983441452;0.341154565;0.182992769;0.175044738;0.485556164;0.103686689
0.149731151;0.288526695;0.390214491;0.539569294;0.498107449;0.215369098;0.413042165;0.856372767;0.357872458;0.781530092;0.272758053;0.532546547;0.328939058;0.106224078;0.228472375;0.073040897;0.878433915
0.058039792;0.275493015;0.514342414;0.374580307;0.898286111;0.538484471;0.113686792;0.492370885;0.370596883;0.100203733;0.921372971;0.767762103;0.407426508;0.424823578;0.848893499;0.697732112;0.835577548
0.605737846;0.668736303;0.956412234;0.872506599;0.672907986;0.218702544;0.020814209;0.42894327;0.389179445;0.341185959;0.432119131;0.739995678;0.03960183;0.686730535;0.348018043;0.013553963;0.541393681
0.238269709;0.574721326;0.276941077;0.197093787;0.707438743;0.908930671;0.648743092;0.161411296;0.130269214;0.047983699;0.887109624;0.520672484;0.053247187;0.583321349;0.398856541;0.546434197;0.611350543
0.424255895;0.894333041;0.63976903;0.310362822;0.161713054;0.894823341;0.739579766;0.604921469;0.397767457;0.355392109;0.610775663;0.338510201;0.86089903;0.676519955;0.651881783;0.645406456;0.345586706
0.229288587;0.048384367;0.65966702;0.26279143;0.216572565;0.134769763;0.197540634;0.772048967;0.865176766;0.568571435;0.861867611;0.569158686;0.469806997;0.070825999;0.5129613;0.235838458;0.457904049
0.74348932;0.085631967;0.44352337;0.89276305;0.0083188;0.190232731;0.249436246;0.705017535;0.334866165;0.528058972;0.466596324;0.815553072;0.898189011;0.04985648;0.241168458;0.659530263;0.585284006
0.308223308;0.740494371;0.705639698;0.763839026;0.9747387;0.322615826;0.975090683;0.032299778;0.301322147;0.764951543;0.684331973;0.897246025;0.429662048;0.084493009;0.29886022;0.520628191;0.613306593
0.764945247;0.618755209;0.216864608;0.734985929;0.197544666;0.487324683;0.43073101;0.939222367;0.527772397;0.21283586;0.491989334;0.275083913;0.566909806;0.984344401;0.712471035;0.564964302;0.158624602
0.200010751;0.087541312;0.676834475;0.825928608;0.907879609;0.51340314;0.350773906;0.82254015;0.339244921;0.103237821;0.300197072;0.669411746;0.835072276;0.239947137;0.859319403;0.305723786;0.756032121
0.225481977;0.464997252;0.685655835;0.434013778;0.232818883;0.500648184;0.283870147;0.899453495;0.354417458;0.410739943;0.241434671;0.185701164;0.065663573;0.447068311;0.256106487;0.581970174;0.63864771
0.592044676;0.348232042;0.743269452;0.805863382;0.915028892;0.868149224;0.620655252;0.716334722;0.858580429;0.46439101;0.320426763;0.864388994;0.282776981;0.545049496;0.764860693;0.171530435;0.667380592
0.062508734;0.646338348;0.99376905;0.722058726;0.933235072;0.100934016;0.436862065;0.019423885;0.36905502;0.577992623;0.428778241;0.217430484;0.772155156;0.823747217;0.014728603;0.624248411;0.733531234
0.208854709;0.789311896;0.516561393;0.367169617;0.639690534;0.61255903;0.261183102;0.908740376;0.59413876;0.283298316;0.528624795;0.095231888;0.97639852;0.285509843;0.465374259;0.668085152;0.22535657
0.880520733;0.126247716;0.022034609;0.195097996;0.03062135;0.459511526;0.243569341;0.594114341;0.279990977;0.068172306;0.712569201;0.620737527;0.725108666;0.303676877;0.168106216;0.258689758;0.89438505
0.854872957;0.000754803;0.268462583;0.601414331;0.002112996;0.611286538;0.541205113;0.217538878;0.387232364;0.008670879;0.349787193;0.315615304;0.467883766;0.183995323;0.373384916;0.040019491;0.563445338
0.15432302;0.095645475;0.021289729;0.758815987;0.521907637;0.10506467;0.254701449;0.308022499;0.580995602;0.770662284;0.700292398;0.594761223;0.21795219;0.70913491;0.68341514;0.634902415;0.656891398
0.158373757;0.609577403;0.300876167;0.28273433;0.926167065;0.36826711;0.725330991;0.4998254;0.604621306;0.310735695;0.187676107;0.031806697;0.018763079;0.377216697;0.342805732;0.712832759;0.10835375
0.313018737;0.477293641;0.959057295;0.217877967;0.081271256;0.720413631;0.377443365;0.894080596;0.995814183;0.374574374;0.31933878;0.24257864;0.519073605;0.101524701;0.405661031;0.535785789;0.206551685
0.260292869;0.565227592;0.467160731;0.647441164;0.726757502;0.729691554;0.128626742;0.009765236;0.545890185;0.173378226;0.891851589;0.61258105;0.473670878;0.319548692;0.231846819;0.082170213;0.668978812
0.822555733;0.826718968;0.204958142;0.393677913;0.677428655;0.12127451;0.747882228;0.803851853;0.371408789;0.042133139;0.970403051;0.748900078;0.208149839;0.309556477;0.238591442;0.101772515;0.712731073
0.451245812;0.861909322;0.071780645;0.113607215;0.691286561;0.983994861;0.812502525;0.271525072;0.242573269;0.16003442;0.451861238;0.511810012;0.931883376;0.011037456;0.724295852;0.723890028;0.099571917
0.103107117;0.25166512;0.441666484;0.939092415;0.170164986;0.545447469;0.05156281;0.703324842;0.62054514;0.809163094;0.322787866;0.683891528;0.291650229;0.30450246;0.042155967;0.312266386;0.3614093
0.305859679;0.44839502;0.151191358;0.830517519;0.653270659;0.654262943;0.181774913;0.72733034;0.853542594;0.956373344;0.153222347;0.209075854;0.629280622;0.7671151;0.063026263;0.44640791;0.006865612
0.957084882;0.34779405;0.189495204;0.401529989;0.783283388;0.121682156;0.486120052;0.924563415;0.268428872;0.074861276;0.071416971;0.177780771;0.741614192;0.870253383;0.735520451;0.628423623;0.625566642
0.817374857;0.628801701;0.392287202;0.01218336;0.099850749;0.776886319;0.153894273;0.902127387;0.404349898;0.013661329;0.748408142;0.652422132;0.101257964;0.331793565;0.653956635;0.049803735;0.405587028
0.255039977;0.584252259;0.633896818;0.132951609;0.543428242;0.033438009;0.043435805;0.097312363;0.035215467;0.292894872;0.160102996;0.045710195;0.864108837;0.7780837;0.190495872;0.607766767;0.520360338
0.012620249;0.345847242;0.905433947;0.678694375;0.742599991;0.727328832;0.635614846;0.400440365;0.804577553;0.640021076;0.20636938;0.888734383;0.507199068;0.046509679;0.924147904;0.342044641;0.320964575
0.135352243;0.231188719;0.952517556;0.762604369;0.550735668;0.866728092;0.092273762;0.174601995;0.684058657;0.494869167;0.200641317;0.754030423;0.611079123;0.060720342;0.990545001;0.359486948;0.970088833
0.832378978;0.190325139;0.861797893;0.083389722;0.267533286;0.831154273;0.540531391;0.679921216;0.543224577;0.415823788;0.752584731;0.370410394;0.930297649;0.901618994;0.997815162;0.769438567;0.425869538
0.416520573;0.701171044;0.135618845;0.849944925;0.540995108;0.393660298;0.073008281;0.92008764;0.451454735;0.506565329;0.049082266;0.572689155;0.726476778;0.49038957;0.145590089;0.155357804;0.474757974
0.096937642;0.174217796;0.956202911;0.405418471;0.159952394;0.360181163;0.249154746;0.145843366;0.337247699;0.549296749;0.995993909;0.571868214;0.108900467;0.655183431;0.506620043;0.012436915;0.193496271
0.57766976;0.116584316;0.644393097;0.920160451;0.488162449;0.124361043;0.861845175;0.661132531;0.693183232;0.394871256;0.270946629;0.869564735;0.319318519;0.887883802;0.11851056;0.276356975;0.921794913
0.196445999;0.96846084;0.316729905;0.670737056;0.115823384;0.801145942;0.59974984;0.139443747;0.835541826;0.018902805;0.43687053;0.54250383;0.02033048;0.19514687;0.847675704;0.029188915;0.987153039
0.091443873;0.172656119;0.074587086;0.373132973;0.361292664;0.553343536;0.229023;0.962564787;0.485661649;0.532422378;0.140127603;0.188569327;0.65266663;0.931005652;0.772723497;0.65036899;0.314579321
0.707455004;0.066477365;0.073313968;0.008574422;0.957427211;0.579762978;0.287692184;0.428153647;0.643672838;0.161939701;0.644228177;0.350299347;0.726427764;0.81334509;0.774121638;0.080067941;0.688949866
0.394171464;0.524660858;0.803470106;0.244011608;0.500263513;0.246821073;0.92936445;0.013568676;0.921976206;0.084425473;0.104565088;0.419662797;0.15046111;0.801618865;0.971912539;0.607324034;0.920804402
0.626064594;0.470115428;0.220821379;0.594758552;0.519999146;0.737045846;0.903174212;0.43071965;0.437002237;0.499737123;0.456793378;0.889959619;0.847614176;0.644302396;0.983702348;0.615553134;0.881633376
0.431697543;0.667214037;0.110745434;0.979487058;0.24327172;0.137601008;0.76790516;0.255455282;0.853266102;0.433113966;0.048942542;0.529817328;0.132405016;0.663881857;0.101729939;0.595879875;0.744694369
0.007064951;0.660893226;0.099837644;0.578193011;0.458205587;0.817762206;0.896567351;0.408749262;0.770225431;0.038481344;0.004068725;0.219716286;0.094681483;0.557868525;0.90093025;0.368533106;0.094721519
0.469429754;0.092798778;0.800817002;0.709841978;0.331279241;0.022304701;0.289348953;0.791964849;0.26232508;0.327240114;0.66712664;0.873188064;0.858832476;0.001061845;0.56527086;0.61921694;0.795288764
0.557484531;0.356063519;0.350112113;0.954242368;0.665392007;0.483844684;0.088720992;0.120464062;0.74467186;0.20341173;0.000910753;0.241246679;0.776092337;0.392410315;0.049255776;0.23785718;0.25781534
0.595150207;0.265676339;0.760964342;0.358140252;0.095572076;0.93290589;0.772719789;0.807011791;0.784566081;0.608314453;0.124447294;0.939412929;0.567844076;0.49561853;0.415732386;0.654352855;0.463885468
0.397527979;0.492069041;0.817020032;0.034274606;0.724581409;0.603764301;0.013461333;0.587082968;0.586473505;0.409805473;0.280666937;0.428400226;0.576625319;0.75378512;0.865228108;0.035214913;0.508587261
0.749644061;0.602451942;0.440278953;0.336807807;0.520672088;0.888239896;0.494187917;0.968028201;0.578861544;0.48256164;0.547546478;0.969150098;0.049361077;0.201424662;0.18153807;0.657964352;0.915009036
0.491175823;0.924407379;0.000744269;0.83246042;0.415795793;0.763623154;0.243756649;0.241521508;0.263035211;0.463454274;0.747090636;0.952780598;0.324183459;0.781435404;0.255420045;0.028477152;0.052455256
0.098548781;0.52312119;0.059613439;0.258525988;0.841517132;0.776672413;0.13219365;0.717564122;0.233345948;0.098137251;0.039314165;0.266613928;0.537588316;0.70961673;0.629010736;0.709066441;0.952919526
0.010736556;0.981719256;0.348934267;0.46604321;0.087046042;0.521752447;0.270842163;0.018296169;0.879848805;0.484137518;0.649419622;0.232138722;0.738658547;0.357919239;0.07205539;0.744217122;0.216834531
0.266197333;0.11069858;0.000943549;0.454571878;0.431280016;0.639839551;0.928668949;0.991039696;0.263595744;0.195649975;0.515972774;0.021012943;0.02878173;0.090296011;0.783582735;0.142361332;0.844296996
0.258727801;0.391201392;0.969176527;0.85674378;0.22558671;0.084098458;0.764498429;0.14281223;0.581442941;0.422906445;0.604240455;0.766715027;0.65429181;0.39723361;0.556395872;0.332616785;0.634738435
0.037160532;0.665190764;0.228662089;0.221331854;0.481333347;0.239767944;0.352327789;0.472922011;0.850498198;0.731387312;0.679871442;0.746583875;0.234126957;0.657279092;0.806484859;0.483027113;0.954895446
0.022751582;0.707246204;0.417711242;0.626163591;0.504712218;0.397050669;0.653697518;0.470524956;0.059302348;0.491209247;0.837524827;0.977518337;0.092930086;0.725424337;0.689819804;0.585430996;0.973297894
0.379682412;0.056555825;0.528467857;0.933555633;0.557917009;0.931758856;0.2553112;0.604667444;0.783896744;0.828079642;0.37330935;0.909806302;0.739024087;0.233896212;0.199725666;0.501899389;0.102488108
0.367794805;0.964036765;0.288248563;0.635668451;0.430141462;0.214459658;0.535421519;0.374846267;0.039276283;0.298979323;0.141457849;0.829054081;0.061491813;0.109774572;0.74035123;0.57202951;0.543953351
0.436493933;0.452957919;0.040837037;0.968720431;0.738641999;0.537144952;0.235417414;0.858187938;0.28471575;0.423299628;0.366902791;0.09267986;0.217614274;0.899371345;0.95128331;0.118490592;0.127993737
0.871044445;0.691739047;0.426606763;0.719574025;0.357132189;0.939993609;0.406984619;0.97598223;0.508887356;0.425066454;0.45606827;0.514789788;0.883382546;0.167189766;0.329816031;0.224095075;0.505375368
0.09874932;0.605235065;0.988144899;0.303050417;0.285837986;0.976485607;0.593761229;0.742723064;0.435773041;0.360690759;0.340350987;0.786949047;0.702024952;0.875518455;0.230591872;0.436391755;0.442981578
0.740229703;0.137164422;0.66472918;0.740088226;0.04798464;0.69607617;0.206341344;0.801803438;0.680554158;0.518376568;0.344011999;0.545263738;0.804571067;0.736493133;0.03527983;0.756097153;0.058905634
0.075520767;0.955713156;0.13493527;0.97475868;0.795555647;0.836889035;0.595390579;0.999725565;0.475519238;0.013552484;0.796077408;0.47294433;0.399572995;0.61728588;0.812785578;0.766052394;0.605406023
0.659554278;0.90180635;0.005855893;0.345097335;0.0030671;0.431948389;0.904573057;0.214778208;0.193547952;0.24002918;0.020638626;0.937012203;0.57613894;0.333848502;0.544907115;0.187543119;0.250828731
0.74400102;0.618494499;0.688974448;0.732427678;0.233229219;0.539842688;0.861201334;0.965488946;0.525805654;0.252717471;0.477369837;0.043569924;0.750640573;0.541061635;0.068584882;0.644567885;0.296536129
0.233815754;0.914083368;0.436582076;0.592613146;0.854688146;0.864418983;0.304464187;0.170404372;0.786028909;0.150596225;0.243769813;0.506009061;0.189606679;0.084904798;0.85089791;0.070796289;0.274758231
0.041459112;0.046574103;0.138044498;0.833393001;0.635337494;0.472091507;0.047217627;0.067343364;0.576137389;0.43142925;0.266417996;0.209215832;0.364398596;0.504795598;0.571779976;0.261401973;0.723310695
0.282908787;0.481950541;0.367372671;0.753328406;0.403210599;0.898471091;0.44295488;0.036814395;0.2481676;0.853321557;0.546674419;0.471764485;0.553255376;0.041376421;0.086815228;0.097695474;0.604905862
0.092232907;0.745215189;0.771470763;0.359787095;0.01267133;0.619845111;0.31545059;0.489165604;0.062880418;0.155698848;0.559186478;0.511995062;0.553502787;0.493765025;0.979190617;0.285372721;0.799500978
0.206436511;0.617374685;0.94375168;0.037221691;0.558202222;0.420875341;0.055162624;0.001146575;0.921590007;0.01413789;0.949311106;0.324423153;0.428229945;0.342083979;0.831647786;0.547458275;0.048658789
0.865400517;0.713333444;0.186404699;0.669716627;0.070742888;0.582056094;0.76934172;0.847912349;0.751283416;0.227536755;0.40708703;0.860874913;0.653037696;0.563094688;0.17794108;0.649123999;0.595551001
0.020157816;0.654780309;0.284406208;0.97013858;0.485772435;0.288770292;0.053232146;0.952114628;0.125950064;0.60632292;0.596154312;0.271800532;0.617837042;0.440567229;0.471090659;0.291108138;0.927642644
0.727383992;0.248092758;0.635688449;0.742159044;0.103117814;0.458435619;0.335043531;0.669049987;0.884730651;0.186263542;0.814440277;0.290239152;0.125476863;0.719869723;0.124099314;0.102523369;0.097876673
0.734461061;0.678953184;0.312269754;0.333581897;0.338498832;0.357426672;0.687618948;0.782916028;0.005032448;0.306123904;0.38248065;0.06614739;0.684965256;0.128774693;0.114229684;0.334713179;0.697095778
0.631644314;0.284371605;0.935079212;0.426115012;0.822375166;0.084619545;0.324071782;0.723652837;0.378910478;0.087488824;0.794213292;0.649186312;0.848759207;0.494623897;0.707823572;0.045774121;0.659380876
0.746173158;0.501369841;0.771036729;0.850552165;0.724379821;0.807191747;0.704344203;0.363231132;0.715664436;0.128576683;0.942011986;0.166986712;0.901127036;0.203943604;0.082799959;0.420198652;0.276830953
0.5862348;0.113154222;0.811030327;0.902456377;0.610379686;0.375535608;0.483998263;0.903809163;0.582288154;0.504823394;0.853270478;0.712405251;0.516573139;0.157605903;0.784229878;0.603333448;0.098445007
0.061689523;0.934711621;0.740559064;0.638507476;0.234926063;0.900836314;0.589577791;0.701134088;0.87007542;0.502057659;0.212708699;0.44295132;0.826211058;0.988500972;0.060750208;0.560638491;0.455961227
0.039285917;0.834935388;0.200730752;0.670158441;0.501526598;0.779650614;0.541619065;0.129634272;0.294240296;0.188371519;0.880901254;0.832177931;0.722190818;0.476578816;0.798087179;0.546178653;0.611907077
